"gsid","Owner","PSAL_Catalog","Type_2D_3D","Processed","Process_date","Site_ID","Local_ID","Age_Period_ID","Weight","Material_ID","PPTP","Archie_ID","Proprietary","Experimental","Notes","Flag","Biface"
1043,"Nyers",1043,"2D","Processed",6/21/2021 10:52:28,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 19_x from Rousseau 2008",0,1
1044,"Nyers",1044,"2D","Processed",6/21/2021 10:53:18,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_a from Rousseau 2008",0,1
1045,"Nyers",1045,"2D","Processed",6/21/2021 10:54:06,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_aa from Rousseau 2008",0,1
1046,"Nyers",1046,"2D","Processed",6/21/2021 10:55:00,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_b from Rousseau 2008",0,1
1047,"Nyers",1047,"2D","Processed",6/21/2021 10:55:52,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_bb from Rousseau 2008",0,1
1048,"Nyers",1048,"2D","Processed",6/21/2021 10:56:42,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_c from Rousseau 2008",0,1
1049,"Nyers",1049,"2D","Processed",6/21/2021 10:57:31,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_cc from Rousseau 2008",0,1
1050,"Nyers",1050,"2D","Processed",6/21/2021 10:58:25,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_d from Rousseau 2008",0,1
1051,"Nyers",1051,"2D","Processed",6/21/2021 10:59:14,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_dd from Rousseau 2008",0,1
1052,"Nyers",1052,"2D","Processed",6/21/2021 11:00:04,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_e from Rousseau 2008",0,1
1053,"Nyers",1053,"2D","Processed",6/21/2021 11:00:55,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_ee from Rousseau 2008",0,1
1054,"Nyers",1054,"2D","Processed",6/21/2021 11:01:45,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_f from Rousseau 2008",0,1
1055,"Nyers",1055,"2D","Processed",6/21/2021 11:02:37,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_ff from Rousseau 2008",0,1
1056,"Nyers",1056,"2D","Processed",6/21/2021 11:03:26,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_g from Rousseau 2008",0,1
1057,"Nyers",1057,"2D","Processed",6/21/2021 11:04:17,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_gg from Rousseau 2008",0,1
1058,"Nyers",1058,"2D","Processed",6/21/2021 11:05:06,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_h from Rousseau 2008",0,1
1059,"Nyers",1059,"2D","Processed",6/21/2021 11:05:56,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_hh from Rousseau 2008",0,1
1060,"Nyers",1060,"2D","Processed",6/21/2021 11:06:48,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_i from Rousseau 2008",0,1
1061,"Nyers",1061,"2D","Processed",6/21/2021 11:07:37,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_ii from Rousseau 2008",0,1
1062,"Nyers",1062,"2D","Processed",6/21/2021 11:08:31,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_j from Rousseau 2008",0,1
1063,"Nyers",1063,"2D","Processed",6/21/2021 11:09:16,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_jj from Rousseau 2008",0,1
1064,"Nyers",1064,"2D","Processed",6/21/2021 11:10:08,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_k from Rousseau 2008",0,1
1065,"Nyers",1065,"2D","Processed",6/21/2021 11:10:56,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_kk from Rousseau 2008",0,1
1066,"Nyers",1066,"2D","Processed",6/21/2021 11:11:48,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_l from Rousseau 2008",0,1
1067,"Nyers",1067,"2D","Processed",6/21/2021 11:12:40,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_m from Rousseau 2008",0,1
1068,"Nyers",1068,"2D","Processed",6/21/2021 11:13:31,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_n from Rousseau 2008",0,1
1069,"Nyers",1069,"2D","Processed",6/21/2021 11:14:23,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_o from Rousseau 2008",0,1
1070,"Nyers",1070,"2D","Processed",6/21/2021 11:15:15,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_p from Rousseau 2008",0,1
1071,"Nyers",1071,"2D","Processed",6/21/2021 11:16:04,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_q from Rousseau 2008",0,1
1072,"Nyers",1072,"2D","Processed",6/21/2021 11:17:05,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_r from Rousseau 2008",0,1
1073,"Nyers",1073,"2D","Processed",6/21/2021 11:17:57,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_s from Rousseau 2008",0,1
1074,"Nyers",1074,"2D","Processed",6/21/2021 11:18:49,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_t from Rousseau 2008",0,1
1075,"Nyers",1075,"2D","Processed",6/21/2021 11:19:39,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_u from Rousseau 2008",0,1
1076,"Nyers",1076,"2D","Processed",6/21/2021 11:20:31,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_v from Rousseau 2008",0,1
1077,"Nyers",1077,"2D","Processed",6/21/2021 11:21:20,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_w from Rousseau 2008",0,1
1078,"Nyers",1078,"2D","Processed",6/21/2021 11:22:10,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_x from Rousseau 2008",0,1
1079,"Nyers",1079,"2D","Processed",6/21/2021 11:23:00,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_y from Rousseau 2008",0,1
1080,"Nyers",1080,"2D","Processed",6/21/2021 11:23:53,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 11_z from Rousseau 2008",0,1
1081,"Nyers",1081,"2D","Processed",6/21/2021 11:24:45,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_a from Rousseau 2008",0,1
1082,"Nyers",1082,"2D","Processed",6/21/2021 11:25:36,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_aa from Rousseau 2008",0,1
1083,"Nyers",1083,"2D","Processed",6/21/2021 11:26:26,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_b from Rousseau 2008",0,1
1084,"Nyers",1084,"2D","Processed",6/21/2021 11:27:14,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_bb from Rousseau 2008 (manual hc fix)",0,1
1085,"Nyers",1085,"2D","Processed",6/21/2021 11:28:06,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_c from Rousseau 2008",0,1
1086,"Nyers",1086,"2D","Processed",6/21/2021 11:28:58,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_cc from Rousseau 2008",0,1
1087,"Nyers",1087,"2D","Processed",6/21/2021 11:29:50,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_d from Rousseau 2008",0,1
1088,"Nyers",1088,"2D","Processed",6/21/2021 11:30:39,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_dd from Rousseau 2008",0,1
1089,"Nyers",1089,"2D","Processed",6/21/2021 11:31:31,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_e from Rousseau 2008",0,1
1090,"Nyers",1090,"2D","Processed",6/21/2021 11:32:17,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_ee from Rousseau 2008",0,1
1091,"Nyers",1091,"2D","Processed",6/21/2021 11:33:08,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_f from Rousseau 2008",0,1
1092,"Nyers",1092,"2D","Processed",6/21/2021 11:33:57,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_ff from Rousseau 2008",0,1
1093,"Nyers",1093,"2D","Processed",6/21/2021 11:34:49,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_g from Rousseau 2008",0,1
1094,"Nyers",1094,"2D","Processed",6/21/2021 11:35:41,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_gg from Rousseau 2008",0,1
1095,"Nyers",1095,"2D","Processed",6/21/2021 11:36:33,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_h from Rousseau 2008",0,1
1096,"Nyers",1096,"2D","Processed",6/21/2021 11:37:24,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_hh from Rousseau 2008",0,1
1097,"Nyers",1097,"2D","Processed",6/21/2021 11:38:14,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_i from Rousseau 2008",0,1
1098,"Nyers",1098,"2D","Processed",6/21/2021 11:39:02,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_ii from Rousseau 2008",0,1
1099,"Nyers",1099,"2D","Processed",6/21/2021 11:39:52,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_j from Rousseau 2008",0,1
1100,"Nyers",1100,"2D","Processed",6/21/2021 11:40:37,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_jj from Rousseau 2008",0,1
1101,"Nyers",1101,"2D","Processed",6/21/2021 11:41:27,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_k from Rousseau 2008",0,1
1102,"Nyers",1102,"2D","Processed",6/21/2021 11:42:14,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_kk from Rousseau 2008",0,1
1103,"Nyers",1103,"2D","Processed",6/21/2021 11:43:04,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_l from Rousseau 2008",0,1
1104,"Nyers",1104,"2D","Processed",6/21/2021 11:43:52,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_ll from Rousseau 2008",0,1
1105,"Nyers",1105,"2D","Processed",6/21/2021 11:44:44,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_m from Rousseau 2008",0,1
1106,"Nyers",1106,"2D","Processed",6/21/2021 11:45:34,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_mm from Rousseau 2008",0,1
1107,"Nyers",1107,"2D","Processed",6/21/2021 11:46:24,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_n from Rousseau 2008",0,1
1108,"Nyers",1108,"2D","Processed",6/21/2021 11:47:17,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_nn from Rousseau 2008",0,1
1109,"Nyers",1109,"2D","Processed",6/21/2021 11:48:09,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_o from Rousseau 2008",0,1
1110,"Nyers",1110,"2D","Processed",6/21/2021 11:49:03,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_p from Rousseau 2008",0,1
1111,"Nyers",1111,"2D","Processed",6/21/2021 11:49:54,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_q from Rousseau 2008",0,1
1112,"Nyers",1112,"2D","Processed",6/21/2021 11:50:46,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_r from Rousseau 2008",0,1
1113,"Nyers",1113,"2D","Processed",6/21/2021 11:51:36,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_s from Rousseau 2008",0,1
1114,"Nyers",1114,"2D","Processed",6/21/2021 11:52:27,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_t from Rousseau 2008",0,1
1115,"Nyers",1115,"2D","Processed",6/21/2021 11:53:19,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_u from Rousseau 2008",0,1
1116,"Nyers",1116,"2D","Processed",6/21/2021 11:54:10,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_v from Rousseau 2008",0,1
1117,"Nyers",1117,"2D","Processed",6/21/2021 11:55:01,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_w from Rousseau 2008",0,1
1118,"Nyers",1118,"2D","Processed",6/21/2021 11:55:53,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_x from Rousseau 2008",0,1
1119,"Nyers",1119,"2D","Processed",6/21/2021 11:56:38,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_y from Rousseau 2008",0,1
1120,"Nyers",1120,"2D","Processed",6/21/2021 11:57:27,146,"Unknown",,,,,,,0,"Mid-Frasier and Thompson River area: Figure 12_z from Rousseau 2008",0,1
1121,"Nyers",1121,"2D","Processed",6/21/2021 11:58:19,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_a from Rousseau 2008",0,1
1122,"Nyers",1122,"2D","Processed",6/21/2021 11:59:06,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_aa from Rousseau 2008",0,1
1123,"Nyers",1123,"2D","Processed",6/21/2021 11:59:56,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_b from Rousseau 2008",0,1
1124,"Nyers",1124,"2D","Processed",6/21/2021 12:00:48,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_bb from Rousseau 2008",0,1
1125,"Nyers",1125,"2D","Processed",6/21/2021 12:01:39,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_c from Rousseau 2008",0,1
1126,"Nyers",1126,"2D","Processed",6/21/2021 12:02:31,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_cc from Rousseau 2008",0,1
1127,"Nyers",1127,"2D","Processed",6/21/2021 12:03:23,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_d from Rousseau 2008",0,1
1128,"Nyers",1128,"2D","Processed",6/21/2021 12:04:16,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_dd from Rousseau 2008",0,1
1129,"Nyers",1129,"2D","Processed",6/21/2021 12:05:08,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_e from Rousseau 2008",0,1
1130,"Nyers",1130,"2D","Processed",6/21/2021 12:05:58,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_ee from Rousseau 2008",0,1
1131,"Nyers",1131,"2D","Processed",6/21/2021 12:06:49,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_f from Rousseau 2008",0,1
1132,"Nyers",1132,"2D","Processed",6/21/2021 12:07:40,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_ff from Rousseau 2008",0,1
1133,"Nyers",1133,"2D","Processed",6/21/2021 12:08:30,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_g from Rousseau 2008",0,1
1134,"Nyers",1134,"2D","Processed",6/21/2021 12:09:21,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_gg from Rousseau 2008",0,1
1135,"Nyers",1135,"2D","Processed",6/21/2021 12:10:10,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_h from Rousseau 2008",0,1
1136,"Nyers",1136,"2D","Processed",6/21/2021 12:11:02,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_hh from Rousseau 2008",0,1
1137,"Nyers",1137,"2D","Processed",6/21/2021 12:11:50,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_i from Rousseau 2008",0,1
1138,"Nyers",1138,"2D","Processed",6/21/2021 12:12:42,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_ii from Rousseau 2008",0,1
1139,"Nyers",1139,"2D","Processed",6/21/2021 12:13:33,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_j from Rousseau 2008",0,1
1140,"Nyers",1140,"2D","Processed",6/21/2021 12:14:23,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_k from Rousseau 2008",0,1
1141,"Nyers",1141,"2D","Processed",6/21/2021 12:15:15,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_l from Rousseau 2008",0,1
1142,"Nyers",1142,"2D","Processed",6/21/2021 12:16:03,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_m from Rousseau 2008",0,1
1143,"Nyers",1143,"2D","Processed",6/21/2021 12:16:55,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_n from Rousseau 2008",0,1
1144,"Nyers",1144,"2D","Processed",6/21/2021 12:17:46,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_o from Rousseau 2008",0,1
1145,"Nyers",1145,"2D","Processed",6/21/2021 12:18:36,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_p from Rousseau 2008",0,1
1146,"Nyers",1146,"2D","Processed",6/21/2021 12:19:28,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_q from Rousseau 2008",0,1
1147,"Nyers",1147,"2D","Processed",6/21/2021 12:20:20,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_r from Rousseau 2008",0,1
1148,"Nyers",1148,"2D","Processed",6/21/2021 12:21:10,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_s from Rousseau 2008",0,1
1149,"Nyers",1149,"2D","Processed",6/21/2021 12:21:58,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_t from Rousseau 2008",0,1
1150,"Nyers",1150,"2D","Processed",6/21/2021 12:22:47,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_u from Rousseau 2008",0,1
1151,"Nyers",1151,"2D","Processed",6/21/2021 12:23:39,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_v from Rousseau 2008",0,1
1152,"Nyers",1152,"2D","Processed",6/21/2021 12:24:30,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_w from Rousseau 2008",0,1
1153,"Nyers",1153,"2D","Processed",6/21/2021 12:25:20,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_x from Rousseau 2008",0,1
1154,"Nyers",1154,"2D","Processed",6/21/2021 12:26:08,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_y from Rousseau 2008",0,1
1155,"Nyers",1155,"2D","Processed",6/21/2021 12:27:00,145,"Unknown",,,,,,,0,"Central Canadian Plateau area: Figure 14_z from Rousseau 2008",0,1
1156,"Nyers",1156,"2D","Processed",6/21/2021 12:27:50,147,"2456",,,,,,,0,"Nechako-Fraser: Figure 2_2459 from Burford 2008",0,1
1157,"Nyers",1157,"2D","Processed",6/21/2021 12:28:38,147,"2463",,,,,,,0,"Nechako-Fraser: Figure 2_2463 from Burford 2008",0,1
1158,"Nyers",1158,"2D","Processed",6/21/2021 12:29:30,147,"2467",,,,,,,0,"Nechako-Fraser: Figure 23_467 from Burford 2008",0,1
1159,"Nyers",1159,"2D","Processed",6/21/2021 12:30:25,147,"2470",,,,,,,0,"Nechako-Fraser: Figure 23_2470 from Burford 2008",0,1
1160,"Nyers",1160,"2D","Processed",6/21/2021 12:31:15,147,"6357",,,,,,,0,"Nechako-Fraser: Figure 23_6357 from Burford 2008",0,1
1161,"Nyers",1161,"2D","Processed",6/21/2021 12:32:06,93,"Unknown",,,,,,,0,"Cattle Point: Figure 6_a from Carlson 2008",0,1
1162,"Nyers",1162,"2D","Processed",6/21/2021 12:32:54,95,"Unknown",,,,,,,0,"Garrison: Figure 6_b from Carlson 2008",0,1
1163,"Nyers",1163,"2D","Processed",6/21/2021 12:33:44,96,"Unknown",,,,,,,0,"False Narrows: Figure 6_c from Carlson 2008",0,1
1164,"Nyers",1164,"2D","Processed",6/21/2021 12:34:34,101,"Unknown",,,,,,,0,"Georgeson Bay: Figure 6_d from Carlson 2008",0,1
1165,"Nyers",1165,"2D","Processed",6/21/2021 12:35:25,93,"Unknown",,,,,,,0,"Cattle Point: Figure 6_e from Carlson 2008",0,1
1166,"Nyers",1166,"2D","Processed",6/21/2021 12:36:17,94,"Unknown",,,,,,,0,"English Camp: Figure 6_f from Carlson 2008",0,1
1167,"Nyers",1167,"2D","Processed",6/21/2021 12:37:09,20,"Unknown",,,,,,,0,"Helen Point: Figure 6_g from Carlson 2008",0,1
1168,"Nyers",1168,"2D","Processed",6/21/2021 12:38:00,113,"Unknown",,,,,,,0,"Pender Canal 1: Figure 6_h from Carlson 2008",0,1
1169,"Nyers",1169,"2D","Processed",6/21/2021 12:38:51,93,"Unknown",,,,,,,0,"Cattle Point: Figure 6_i from Carlson 2008",0,1
1170,"Nyers",1170,"2D","Processed",6/21/2021 12:39:43,101,"Unknown",,,,,,,0,"Georgeson Bay: Figure 6_j from Carlson 2008",0,1
1171,"Nyers",1171,"2D","Processed",6/21/2021 12:40:34,38,"Unknown",,,,,,,0,"Pender Canal 2: Figure 6_k from Carlson 2008",0,1
1172,"Nyers",1172,"2D","Processed",6/21/2021 12:41:30,94,"Unknown",,,,,,,0,"English Camp: Figure 6_l from Carlson 2008",0,1
1173,"Nyers",1173,"2D","Processed",6/21/2021 12:42:24,95,"Unknown",,,,,,,0,"Garrison: Figure 6_m from Carlson 2008",0,1
1174,"Nyers",1174,"2D","Processed",6/21/2021 12:43:12,94,"Unknown",,,,,,,0,"English Camp: Figure 6_n from Carlson 2008",0,1
1175,"Nyers",1175,"2D","Processed",6/21/2021 12:44:03,20,"Unknown",,,,,,,0,"Helen Point: Figure 6_o from Carlson 2008",0,1
1176,"Nyers",1176,"2D","Processed",6/21/2021 12:44:55,95,"Unknown",,,,,,,0,"Garrison: Figure 6_p from Carlson 2008",0,1
1177,"Nyers",1177,"2D","Processed",6/21/2021 12:45:46,96,"Unknown",,,,,,,0,"False Narrows: Figure 6_q from Carlson 2008",0,1
1178,"Nyers",1178,"2D","Processed",6/21/2021 12:46:38,93,"Unknown",,,,,,,0,"Cattle Point: Figure 6_r from Carlson 2008",0,1
1179,"Nyers",1179,"2D","Processed",6/21/2021 12:47:27,100,"Unknown",,,,,,,0,"Duke Point: Figure 7_a from Carlson 2008",0,1
1180,"Nyers",1180,"2D","Processed",6/21/2021 12:48:16,20,"Unknown",,,,,,,0,"Helen Point: Figure 7_b from Carlson 2008",0,1
1181,"Nyers",1181,"2D","Processed",6/21/2021 12:49:06,103,"Unknown",,,,,,,0,"Gabriola Island: Figure 7_c from Carlson 2008",0,1
1182,"Nyers",1182,"2D","Processed",6/21/2021 12:50:08,114,"Unknown",,,,,,,0,"Gulf and San Juan Islands: Figure 7_d from Carlson 2008",0,1
1183,"Nyers",1183,"2D","Processed",6/21/2021 12:50:57,20,"Unknown",,,,,,,0,"Helen Point: Figure 7_e from Carlson 2008",0,1
1184,"Nyers",1184,"2D","Processed",6/21/2021 12:51:45,110,"Unknown",,,,,,,0,"Bliss Landing: Figure 7_f from Carlson 2008",0,1
1185,"Nyers",1185,"2D","Processed",6/21/2021 12:52:46,20,"Unknown",,,,,,,0,"Helen Point: Figure 7_g from Carlson 2008",0,1
1186,"Nyers",1186,"2D","Processed",6/21/2021 12:53:36,20,"Unknown",,,,,,,0,"Helen Point: Figure 7_h from Carlson 2008",0,1
1187,"Nyers",1187,"2D","Processed",6/21/2021 12:54:38,38,"Unknown",,,,,,,0,"Pender Canal 2: Figure 7_i from Carlson 2008",0,1
1188,"Nyers",1188,"2D","Processed",6/21/2021 12:55:28,114,"Unknown",,,,,,,0,"Gulf and San Juan Islands: Figure 7_j from Carlson 2008",0,1
1189,"Nyers",1189,"2D","Processed",6/21/2021 12:56:17,20,"Unknown",,,,,,,0,"Helen Point: Figure 7_k from Carlson 2008",0,1
1190,"Nyers",1190,"2D","Processed",6/21/2021 12:57:07,20,"Unknown",,,,,,,0,"Helen Point: Figure 7_l from Carlson 2008",0,1
1191,"Nyers",1191,"2D","Processed",6/21/2021 12:57:57,20,"Unknown",,,,,,,0,"Helen Point: Figure 7_m from Carlson 2008",0,1
1192,"Nyers",1192,"2D","Processed",6/21/2021 12:58:47,94,"Unknown",,,,,,,0,"English Camp: Figure 7_n from Carlson 2008",0,1
1193,"Nyers",1193,"2D","Processed",6/21/2021 12:59:37,38,"Unknown",,,,,,,0,"Pender Canal 2: Figure 7_o from Carlson 2008",0,1
1194,"Nyers",1194,"2D","Processed",6/21/2021 13:00:26,20,"Unknown",,,,,,,0,"Helen Point: Figure 7_p from Carlson 2008",0,1
1195,"Nyers",1195,"2D","Processed",6/21/2021 13:01:17,38,"Unknown",,,,,,,0,"Pender Canal 2: Figure 7_q from Carlson 2008",0,1
